date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202112,JU,age,765,indication,73584,7444,NA,0.602,60.199999999999996,59.3,1.04,10.12,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,JU,age,905,indication,73584,8349,NA,0.578,57.8,59.099999999999994,1.23,11.35,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,JU,age,942,indication,73584,9291,NA,0.596,59.599999999999994,59.199999999999996,1.28,12.63,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202115,JU,age,1240,indication,73584,10531,NA,0.64,64,59.699999999999996,1.69,14.31,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202116,JU,age,1380,indication,73584,11911,NA,0.575,57.49999999999999,59.4,1.88,16.19,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202117,JU,age,1645,indication,73584,13556,NA,0.606,60.6,59.599999999999994,2.24,18.42,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202118,JU,age,2158,indication,73584,15714,NA,0.509,50.9,58.199999999999996,2.93,21.36,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202119,JU,age,1261,indication,73584,16975,NA,0.285,28.499999999999996,54,1.71,23.07,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202120,JU,age,1294,indication,73584,18269,NA,0.266,26.6,50.3,1.76,24.83,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202121,JU,age,1500,indication,73584,19769,NA,0.32,32,48.3,2.04,26.87,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202122,JU,age,1516,indication,73584,21285,NA,0.324,32.4,46.6,2.06,28.93,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202123,JU,age,743,indication,73584,22028,NA,0.176,17.599999999999998,44.2,1.01,29.94,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202124,JU,age,509,indication,73584,22537,NA,0.128,12.8,41.8,0.69,30.63,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202125,JU,age,372,indication,73584,22909,NA,0.111,11.1,40,0.51,31.13,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202126,JU,age,542,indication,73584,23451,NA,0.138,13.8,38.4,0.74,31.87,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202127,JU,age,450,indication,73584,23901,NA,0.135,13.5,37.1,0.61,32.48,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202128,JU,age,277,indication,73584,24178,NA,0.106,10.6,36,0.38,32.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202129,JU,age,171,indication,73584,24349,NA,0.114,11.4,35.5,0.23,33.09,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202130,JU,age,141,indication,73584,24490,NA,0.118,11.799999999999999,35.099999999999994,0.19,33.28,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202131,JU,age,140,indication,73584,24630,NA,0.123,12.3,34.699999999999996,0.19,33.47,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202132,JU,age,146,indication,73584,24776,NA,0.112,11.200000000000001,34.300000000000004,0.2,33.67,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202133,JU,age,147,indication,73584,24923,NA,0.108,10.8,33.900000000000006,0.2,33.87,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202134,JU,age,168,indication,73584,25091,NA,0.107,10.7,33.4,0.23,34.1,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202135,JU,age,222,indication,73584,25313,NA,0.116,11.600000000000001,32.9,0.3,34.4,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202136,JU,age,213,indication,73584,25526,NA,0.118,11.799999999999999,32.4,0.29,34.69,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202137,JU,age,219,indication,73584,25745,NA,0.1,10,31.8,0.3,34.99,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202138,JU,age,182,indication,73584,25927,NA,0.098,9.8,31.3,0.25,35.23,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202139,JU,age,259,indication,73584,26186,NA,0.13,13,30.8,0.35,35.59,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202140,JU,age,151,indication,73584,26337,NA,0.106,10.6,30.5,0.21,35.79,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202052,JU,chronic_disease,0,indication,73584,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202053,JU,chronic_disease,0,indication,73584,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202101,JU,chronic_disease,1,indication,73584,1,NA,0.002,0.2,0.2,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202102,JU,chronic_disease,1,indication,73584,2,NA,0.002,0.2,0.2,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202103,JU,chronic_disease,35,indication,73584,37,NA,0.032,3.2,1.7999999999999998,0.05,0.05,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202104,JU,chronic_disease,128,indication,73584,165,NA,0.211,21.099999999999998,6.1,0.17,0.22,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202105,JU,chronic_disease,60,indication,73584,225,NA,0.049,4.9,5.800000000000001,0.08,0.31,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202106,JU,chronic_disease,34,indication,73584,259,NA,0.037,3.6999999999999997,5.4,0.05,0.35,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202107,JU,chronic_disease,114,indication,73584,373,NA,0.086,8.6,6.1,0.15,0.51,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202108,JU,chronic_disease,202,indication,73584,575,NA,0.153,15.299999999999999,7.7,0.27,0.78,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,JU,chronic_disease,264,indication,73584,839,NA,0.213,21.3,9.6,0.36,1.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,JU,chronic_disease,212,indication,73584,1051,NA,0.15,15,10.4,0.29,1.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,JU,chronic_disease,116,indication,73584,1167,NA,0.1,10,10.299999999999999,0.16,1.59,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,JU,chronic_disease,204,indication,73584,1371,NA,0.161,16.1,10.9,0.28,1.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,JU,chronic_disease,275,indication,73584,1646,NA,0.176,17.599999999999998,11.700000000000001,0.37,2.24,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,JU,chronic_disease,243,indication,73584,1889,NA,0.154,15.4,12,0.33,2.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202115,JU,chronic_disease,360,indication,73584,2249,NA,0.186,18.6,12.8,0.49,3.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202116,JU,chronic_disease,540,indication,73584,2789,NA,0.225,22.5,13.900000000000002,0.73,3.79,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202117,JU,chronic_disease,542,indication,73584,3331,NA,0.2,20,14.6,0.74,4.53,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202118,JU,chronic_disease,807,indication,73584,4138,NA,0.19,19,15.299999999999999,1.1,5.62,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202119,JU,chronic_disease,672,indication,73584,4810,NA,0.152,15.2,15.299999999999999,0.91,6.54,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202120,JU,chronic_disease,686,indication,73584,5496,NA,0.141,14.099999999999998,15.1,0.93,7.47,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202121,JU,chronic_disease,793,indication,73584,6289,NA,0.169,16.900000000000002,15.299999999999999,1.08,8.55,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202122,JU,chronic_disease,747,indication,73584,7036,NA,0.16,16,15.4,1.02,9.56,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202123,JU,chronic_disease,697,indication,73584,7733,NA,0.165,16.5,15.5,0.95,10.51,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202124,JU,chronic_disease,511,indication,73584,8244,NA,0.128,12.8,15.299999999999999,0.69,11.2,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202125,JU,chronic_disease,339,indication,73584,8583,NA,0.101,10.100000000000001,15,0.46,11.66,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202126,JU,chronic_disease,497,indication,73584,9080,NA,0.126,12.6,14.799999999999999,0.68,12.34,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202127,JU,chronic_disease,421,indication,73584,9501,NA,0.127,12.7,14.7,0.57,12.91,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202128,JU,chronic_disease,366,indication,73584,9867,NA,0.14,14.000000000000002,14.7,0.5,13.41,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202129,JU,chronic_disease,203,indication,73584,10070,NA,0.135,13.5,14.7,0.28,13.69,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202130,JU,chronic_disease,162,indication,73584,10232,NA,0.136,13.600000000000001,14.7,0.22,13.91,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202131,JU,chronic_disease,161,indication,73584,10393,NA,0.141,14.099999999999998,14.7,0.22,14.12,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202132,JU,chronic_disease,142,indication,73584,10535,NA,0.109,10.9,14.6,0.19,14.32,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202133,JU,chronic_disease,154,indication,73584,10689,NA,0.114,11.4,14.499999999999998,0.21,14.53,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202134,JU,chronic_disease,220,indication,73584,10909,NA,0.141,14.099999999999998,14.499999999999998,0.3,14.83,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202135,JU,chronic_disease,240,indication,73584,11149,NA,0.125,12.5,14.499999999999998,0.33,15.15,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202136,JU,chronic_disease,230,indication,73584,11379,NA,0.127,12.7,14.399999999999999,0.31,15.46,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202137,JU,chronic_disease,235,indication,73584,11614,NA,0.107,10.7,14.299999999999999,0.32,15.78,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202138,JU,chronic_disease,241,indication,73584,11855,NA,0.13,13,14.299999999999999,0.33,16.11,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202139,JU,chronic_disease,270,indication,73584,12125,NA,0.136,13.600000000000001,14.299999999999999,0.37,16.48,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202140,JU,chronic_disease,197,indication,73584,12322,NA,0.139,13.900000000000002,14.299999999999999,0.27,16.75,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202052,JU,med_prof,0,indication,73584,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202053,JU,med_prof,0,indication,73584,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202101,JU,med_prof,114,indication,73584,114,NA,0.213,21.3,21.3,0.15,0.15,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202102,JU,med_prof,78,indication,73584,192,NA,0.178,17.8,19.7,0.11,0.26,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202103,JU,med_prof,169,indication,73584,361,NA,0.152,15.2,17.299999999999997,0.23,0.49,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202104,JU,med_prof,21,indication,73584,382,NA,0.035,3.5000000000000004,14.2,0.03,0.52,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202105,JU,med_prof,143,indication,73584,525,NA,0.118,11.799999999999999,13.4,0.19,0.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202106,JU,med_prof,181,indication,73584,706,NA,0.198,19.8,14.7,0.25,0.96,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202107,JU,med_prof,279,indication,73584,985,NA,0.209,20.9,16,0.38,1.34,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202108,JU,med_prof,140,indication,73584,1125,NA,0.106,10.6,15.1,0.19,1.53,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,JU,med_prof,98,indication,73584,1223,NA,0.079,7.9,14.000000000000002,0.13,1.66,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,JU,med_prof,274,indication,73584,1497,NA,0.194,19.400000000000002,14.799999999999999,0.37,2.03,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,JU,med_prof,194,indication,73584,1691,NA,0.168,16.8,15,0.26,2.3,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,JU,med_prof,228,indication,73584,1919,NA,0.179,17.9,15.299999999999999,0.31,2.61,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,JU,med_prof,218,indication,73584,2137,NA,0.139,13.900000000000002,15.1,0.3,2.9,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,JU,med_prof,279,indication,73584,2416,NA,0.176,17.599999999999998,15.4,0.38,3.28,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202115,JU,med_prof,179,indication,73584,2595,NA,0.092,9.2,14.7,0.24,3.53,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202116,JU,med_prof,193,indication,73584,2788,NA,0.08,8,13.900000000000002,0.26,3.79,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202117,JU,med_prof,164,indication,73584,2952,NA,0.06,6,13,0.22,4.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202118,JU,med_prof,201,indication,73584,3153,NA,0.047,4.7,11.700000000000001,0.27,4.28,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202119,JU,med_prof,249,indication,73584,3402,NA,0.056,5.6000000000000005,10.8,0.34,4.62,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202120,JU,med_prof,202,indication,73584,3604,NA,0.041,4.1000000000000005,9.9,0.27,4.9,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202121,JU,med_prof,172,indication,73584,3776,NA,0.037,3.6999999999999997,9.2,0.23,5.13,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202122,JU,med_prof,200,indication,73584,3976,NA,0.043,4.3,8.7,0.27,5.4,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202123,JU,med_prof,157,indication,73584,4133,NA,0.037,3.6999999999999997,8.3,0.21,5.62,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202124,JU,med_prof,173,indication,73584,4306,NA,0.043,4.3,8,0.24,5.85,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202125,JU,med_prof,122,indication,73584,4428,NA,0.036,3.5999999999999996,7.7,0.17,6.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202126,JU,med_prof,162,indication,73584,4590,NA,0.041,4.1000000000000005,7.5,0.22,6.24,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202127,JU,med_prof,158,indication,73584,4748,NA,0.047,4.7,7.3999999999999995,0.21,6.45,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202128,JU,med_prof,128,indication,73584,4876,NA,0.049,4.9,7.3,0.17,6.63,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202129,JU,med_prof,76,indication,73584,4952,NA,0.051,5.1,7.199999999999999,0.1,6.73,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202130,JU,med_prof,71,indication,73584,5023,NA,0.059,5.8999999999999995,7.199999999999999,0.1,6.83,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202131,JU,med_prof,62,indication,73584,5085,NA,0.054,5.4,7.199999999999999,0.08,6.91,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202132,JU,med_prof,91,indication,73584,5176,NA,0.07,7.000000000000001,7.199999999999999,0.12,7.03,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202133,JU,med_prof,91,indication,73584,5267,NA,0.067,6.7,7.199999999999999,0.12,7.16,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202134,JU,med_prof,108,indication,73584,5375,NA,0.069,6.9,7.199999999999999,0.15,7.3,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202135,JU,med_prof,123,indication,73584,5498,NA,0.064,6.4,7.1,0.17,7.47,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202136,JU,med_prof,98,indication,73584,5596,NA,0.054,5.4,7.1,0.13,7.6,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202137,JU,med_prof,111,indication,73584,5707,NA,0.051,5.1,7.000000000000001,0.15,7.76,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202138,JU,med_prof,105,indication,73584,5812,NA,0.057,5.7,7.000000000000001,0.14,7.9,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202139,JU,med_prof,108,indication,73584,5920,NA,0.054,5.4,7.000000000000001,0.15,8.05,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202140,JU,med_prof,113,indication,73584,6033,NA,0.08,8,7.000000000000001,0.15,8.2,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202052,JU,contact_vuln,0,indication,73584,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202053,JU,contact_vuln,0,indication,73584,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202101,JU,contact_vuln,0,indication,73584,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202102,JU,contact_vuln,0,indication,73584,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202103,JU,contact_vuln,6,indication,73584,6,NA,0.005,0.5,0.3,0.01,0.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202104,JU,contact_vuln,27,indication,73584,33,NA,0.044,4.3999999999999995,1.2,0.04,0.04,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202105,JU,contact_vuln,5,indication,73584,38,NA,0.004,0.4,1,0.01,0.05,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202106,JU,contact_vuln,8,indication,73584,46,NA,0.009,0.8999999999999999,1,0.01,0.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202107,JU,contact_vuln,26,indication,73584,72,NA,0.02,2,1.2,0.04,0.1,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202108,JU,contact_vuln,66,indication,73584,138,NA,0.05,5,1.7999999999999998,0.09,0.19,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,JU,contact_vuln,79,indication,73584,217,NA,0.064,6.4,2.5,0.11,0.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,JU,contact_vuln,53,indication,73584,270,NA,0.037,3.6999999999999997,2.7,0.07,0.37,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,JU,contact_vuln,25,indication,73584,295,NA,0.022,2.1999999999999997,2.6,0.03,0.4,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,JU,contact_vuln,63,indication,73584,358,NA,0.05,5,2.9000000000000004,0.09,0.49,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,JU,contact_vuln,119,indication,73584,477,NA,0.076,7.6,3.4000000000000004,0.16,0.65,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,JU,contact_vuln,100,indication,73584,577,NA,0.063,6.3,3.6999999999999997,0.14,0.78,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202115,JU,contact_vuln,141,indication,73584,718,NA,0.073,7.3,4.1000000000000005,0.19,0.98,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202116,JU,contact_vuln,246,indication,73584,964,NA,0.103,10.299999999999999,4.8,0.33,1.31,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202117,JU,contact_vuln,296,indication,73584,1260,NA,0.109,10.9,5.5,0.4,1.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202118,JU,contact_vuln,788,indication,73584,2048,NA,0.186,18.6,7.6,1.07,2.78,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202119,JU,contact_vuln,874,indication,73584,2922,NA,0.198,19.8,9.3,1.19,3.97,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202120,JU,contact_vuln,1185,indication,73584,4107,NA,0.243,24.3,11.3,1.61,5.58,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202121,JU,contact_vuln,913,indication,73584,5020,NA,0.195,19.5,12.3,1.24,6.82,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202122,JU,contact_vuln,1037,indication,73584,6057,NA,0.221,22.1,13.3,1.41,8.23,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202123,JU,contact_vuln,1035,indication,73584,7092,NA,0.245,24.5,14.2,1.41,9.64,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202124,JU,contact_vuln,918,indication,73584,8010,NA,0.23,23,14.899999999999999,1.25,10.89,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202125,JU,contact_vuln,969,indication,73584,8979,NA,0.288,28.799999999999997,15.7,1.32,12.2,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202126,JU,contact_vuln,940,indication,73584,9919,NA,0.239,23.9,16.2,1.28,13.48,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202127,JU,contact_vuln,721,indication,73584,10640,NA,0.217,21.7,16.5,0.98,14.46,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202128,JU,contact_vuln,523,indication,73584,11163,NA,0.201,20.1,16.6,0.71,15.17,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202129,JU,contact_vuln,248,indication,73584,11411,NA,0.165,16.5,16.6,0.34,15.51,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202130,JU,contact_vuln,181,indication,73584,11592,NA,0.151,15.1,16.6,0.25,15.75,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
