date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202119,JU,other,21,indication,73584,155,0.2,0.014,1.4000000000000001,1.5,0.03,0.21,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202120,JU,other,15,indication,73584,170,0.2,0.01,1,1.4000000000000001,0.02,0.23,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202121,JU,other,28,indication,73584,198,0.3,0.015,1.5,1.4000000000000001,0.04,0.27,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202122,JU,other,88,indication,73584,286,0.4,0.039,3.9,1.7999999999999998,0.12,0.39,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202123,JU,other,502,indication,73584,788,1.1,0.254,25.4,4.3,0.68,1.07,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,JU,other,1240,indication,73584,2028,2.8,0.468,46.800000000000004,9.700000000000001,1.69,2.76,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,JU,other,1338,indication,73584,3366,4.6,0.46,46,14.099999999999998,1.82,4.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,JU,other,1384,indication,73584,4750,6.5,0.444,44.4,17.599999999999998,1.88,6.46,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,JU,other,1279,indication,73584,6029,8.2,0.465,46.5,20.3,1.74,8.19,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202128,JU,other,932,indication,73584,6961,9.5,0.494,49.4,22,1.27,9.46,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202129,JU,other,350,indication,73584,7311,9.9,0.467,46.7,22.6,0.48,9.94,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202130,JU,other,274,indication,73584,7585,10.3,0.494,49.4,23,0.37,10.31,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202131,JU,other,253,indication,73584,7838,10.7,0.46,46,23.400000000000002,0.34,10.65,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202132,JU,other,323,indication,73584,8161,11.1,0.541,54.1,23.9,0.44,11.09,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202133,JU,other,363,indication,73584,8524,11.6,0.547,54.7,24.5,0.49,11.58,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202134,JU,other,431,indication,73584,8955,12.2,0.592,59.199999999999996,25.2,0.59,12.17,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202135,JU,other,283,indication,73584,9238,12.6,0.563,56.3,25.7,0.38,12.55,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202136,JU,other,363,indication,73584,9601,13,0.544,54.400000000000006,26.200000000000003,0.49,13.05,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202137,JU,other,467,indication,73584,10068,13.7,0.629,62.9,26.900000000000002,0.63,13.68,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202138,JU,other,482,indication,73584,10550,14.3,0.617,61.7,27.6,0.66,14.34,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202139,JU,other,702,indication,73584,11252,15.3,0.54,54,28.499999999999996,0.95,15.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202140,JU,other,633,indication,73584,11885,16.2,0.592,59.199999999999996,29.299999999999997,0.86,16.15,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202052,LU,age,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202053,LU,age,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202101,LU,age,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202102,LU,age,0,indication,413120,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202103,LU,age,86,indication,413120,86,0,0.439,43.9,37.7,0.02,0.02,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202104,LU,age,593,indication,413120,679,0.2,0.361,36.1,36.3,0.14,0.16,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202105,LU,age,960,indication,413120,1639,0.4,0.391,39.1,37.9,0.23,0.4,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202106,LU,age,1119,indication,413120,2758,0.7,0.343,34.300000000000004,36.3,0.27,0.67,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202107,LU,age,2934,indication,413120,5692,1.4,0.73,73,49,0.71,1.38,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202108,LU,age,3825,indication,413120,9517,2.3,0.662,66.2,54.7,0.93,2.3,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202109,LU,age,907,indication,413120,10424,2.5,0.402,40.2,53.1,0.22,2.52,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202110,LU,age,90,indication,413120,10514,2.5,0.222,22.2,52.400000000000006,0.02,2.55,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202111,LU,age,702,indication,413120,11216,2.7,0.267,26.700000000000003,49.5,0.17,2.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202112,LU,age,131,indication,413120,11347,2.7,0.052,5.2,45,0.03,2.75,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202113,LU,age,2535,indication,413120,13882,3.4,0.594,59.4,47.099999999999994,0.61,3.36,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202114,LU,age,3106,indication,413120,16988,4.1,0.702,70.19999999999999,50.1,0.75,4.11,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202115,LU,age,2293,indication,413120,19281,4.7,0.644,64.4,51.5,0.56,4.67,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202116,LU,age,2777,indication,413120,22058,5.3,0.402,40.2,49.7,0.67,5.34,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202117,LU,age,689,indication,413120,22747,5.5,0.257,25.7,48.4,0.17,5.51,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202118,LU,age,1106,indication,413120,23853,5.8,0.163,16.3,44.3,0.27,5.77,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202119,LU,age,397,indication,413120,24250,5.9,0.061,6.1,40.1,0.1,5.87,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202120,LU,age,1198,indication,413120,25448,6.2,0.14,14.000000000000002,36.9,0.29,6.16,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202121,LU,age,1675,indication,413120,27123,6.6,0.118,11.799999999999999,32.6,0.41,6.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202122,LU,age,1178,indication,413120,28301,6.9,0.077,7.7,28.7,0.29,6.85,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202123,LU,age,994,indication,413120,29295,7.1,0.055,5.5,25.2,0.24,7.09,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,LU,age,567,indication,413120,29862,7.2,0.032,3.2,22.2,0.14,7.23,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,LU,age,404,indication,413120,30266,7.3,0.03,3,20.5,0.1,7.33,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,LU,age,232,indication,413120,30498,7.4,0.017,1.7000000000000002,18.9,0.06,7.38,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,LU,age,273,indication,413120,30771,7.4,0.028,2.8000000000000003,18,0.07,7.45,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202128,LU,age,293,indication,413120,31064,7.5,0.031,3.1,17.2,0.07,7.52,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202129,LU,age,262,indication,413120,31326,7.6,0.024,2.4,16.400000000000002,0.06,7.58,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202130,LU,age,225,indication,413120,31551,7.6,0.039,3.9,16,0.05,7.64,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202131,LU,age,173,indication,413120,31724,7.7,0.028,2.8000000000000003,15.6,0.04,7.68,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202132,LU,age,110,indication,413120,31834,7.7,0.033,3.3000000000000003,15.4,0.03,7.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202133,LU,age,86,indication,413120,31920,7.7,0.035,3.5000000000000004,15.2,0.02,7.73,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202134,LU,age,115,indication,413120,32035,7.8,0.029,2.9000000000000004,15,0.03,7.75,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202135,LU,age,91,indication,413120,32126,7.8,0.033,3.3000000000000003,14.899999999999999,0.02,7.78,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202136,LU,age,135,indication,413120,32261,7.8,0.031,3.1,14.6,0.03,7.81,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202137,LU,age,140,indication,413120,32401,7.8,0.027,2.7,14.399999999999999,0.03,7.84,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202138,LU,age,153,indication,413120,32554,7.9,0.029,2.9000000000000004,14.099999999999998,0.04,7.88,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202139,LU,age,181,indication,413120,32735,7.9,0.035,3.5000000000000004,13.900000000000002,0.04,7.92,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202140,LU,age,256,indication,413120,32991,8,0.04,4,13.600000000000001,0.06,7.99,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202052,LU,chronic_disease,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202053,LU,chronic_disease,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202101,LU,chronic_disease,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202102,LU,chronic_disease,4,indication,413120,4,0,0.125,12.5,12.5,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202103,LU,chronic_disease,71,indication,413120,75,0,0.362,36.199999999999996,32.9,0.02,0.02,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202104,LU,chronic_disease,684,indication,413120,759,0.2,0.416,41.6,40.6,0.17,0.18,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202105,LU,chronic_disease,577,indication,413120,1336,0.3,0.235,23.5,30.9,0.14,0.32,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202106,LU,chronic_disease,854,indication,413120,2190,0.5,0.261,26.1,28.799999999999997,0.21,0.53,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202107,LU,chronic_disease,502,indication,413120,2692,0.7,0.125,12.5,23.200000000000003,0.12,0.65,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202108,LU,chronic_disease,1462,indication,413120,4154,1,0.253,25.3,23.9,0.35,1.01,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202109,LU,chronic_disease,1009,indication,413120,5163,1.2,0.447,44.7,26.3,0.24,1.25,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202110,LU,chronic_disease,203,indication,413120,5366,1.3,0.501,50.1,26.8,0.05,1.3,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202111,LU,chronic_disease,1187,indication,413120,6553,1.6,0.452,45.2,28.9,0.29,1.59,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202112,LU,chronic_disease,1073,indication,413120,7626,1.8,0.426,42.6,30.3,0.26,1.85,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202113,LU,chronic_disease,801,indication,413120,8427,2,0.188,18.8,28.599999999999998,0.19,2.04,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202114,LU,chronic_disease,291,indication,413120,8718,2.1,0.066,6.6000000000000005,25.7,0.07,2.11,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202115,LU,chronic_disease,278,indication,413120,8996,2.2,0.078,7.8,24,0.07,2.18,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202116,LU,chronic_disease,2852,indication,413120,11848,2.9,0.413,41.3,26.700000000000003,0.69,2.87,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202117,LU,chronic_disease,1184,indication,413120,13032,3.2,0.442,44.2,27.700000000000003,0.29,3.15,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202118,LU,chronic_disease,3603,indication,413120,16635,4,0.529,52.900000000000006,30.9,0.87,4.03,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202119,LU,chronic_disease,3606,indication,413120,20241,4.9,0.55,55.00000000000001,33.5,0.87,4.9,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202120,LU,chronic_disease,1709,indication,413120,21950,5.3,0.2,20,31.8,0.41,5.31,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202121,LU,chronic_disease,3629,indication,413120,25579,6.2,0.256,25.6,30.8,0.88,6.19,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202122,LU,chronic_disease,3587,indication,413120,29166,7.1,0.234,23.400000000000002,29.599999999999998,0.87,7.06,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202123,LU,chronic_disease,2083,indication,413120,31249,7.6,0.116,11.600000000000001,26.8,0.5,7.56,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,LU,chronic_disease,812,indication,413120,32061,7.8,0.045,4.5,23.9,0.2,7.76,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,LU,chronic_disease,625,indication,413120,32686,7.9,0.046,4.6,22.1,0.15,7.91,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,LU,chronic_disease,525,indication,413120,33211,8,0.039,3.9,20.599999999999998,0.13,8.04,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,LU,chronic_disease,403,indication,413120,33614,8.1,0.042,4.2,19.7,0.1,8.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202128,LU,chronic_disease,639,indication,413120,34253,8.3,0.067,6.7,19,0.15,8.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202129,LU,chronic_disease,981,indication,413120,35234,8.5,0.089,8.9,18.4,0.24,8.53,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202130,LU,chronic_disease,483,indication,413120,35717,8.6,0.084,8.4,18.099999999999998,0.12,8.65,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202131,LU,chronic_disease,580,indication,413120,36297,8.8,0.092,9.2,17.8,0.14,8.79,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202132,LU,chronic_disease,201,indication,413120,36498,8.8,0.061,6.1,17.599999999999998,0.05,8.83,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202133,LU,chronic_disease,132,indication,413120,36630,8.9,0.054,5.4,17.5,0.03,8.87,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202134,LU,chronic_disease,228,indication,413120,36858,8.9,0.058,5.800000000000001,17.299999999999997,0.06,8.92,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202135,LU,chronic_disease,161,indication,413120,37019,9,0.058,5.800000000000001,17.1,0.04,8.96,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202136,LU,chronic_disease,267,indication,413120,37286,9,0.061,6.1,16.900000000000002,0.06,9.03,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202137,LU,chronic_disease,260,indication,413120,37546,9.1,0.051,5.1,16.6,0.06,9.09,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202138,LU,chronic_disease,301,indication,413120,37847,9.2,0.058,5.800000000000001,16.400000000000002,0.07,9.16,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202139,LU,chronic_disease,304,indication,413120,38151,9.2,0.058,5.800000000000001,16.2,0.07,9.23,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202140,LU,chronic_disease,342,indication,413120,38493,9.3,0.053,5.3,15.9,0.08,9.32,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202052,LU,med_prof,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202053,LU,med_prof,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202101,LU,med_prof,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202102,LU,med_prof,27,indication,413120,27,0,0.844,84.39999999999999,84.39999999999999,0.01,0.01,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202103,LU,med_prof,27,indication,413120,54,0,0.138,13.8,23.7,0.01,0.01,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202104,LU,med_prof,23,indication,413120,77,0,0.014,1.4000000000000001,4.1000000000000005,0.01,0.02,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202105,LU,med_prof,411,indication,413120,488,0.1,0.167,16.7,11.3,0.1,0.12,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202106,LU,med_prof,393,indication,413120,881,0.2,0.12,12,11.600000000000001,0.1,0.21,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202107,LU,med_prof,272,indication,413120,1153,0.3,0.068,6.800000000000001,9.9,0.07,0.28,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202108,LU,med_prof,125,indication,413120,1278,0.3,0.022,2.1999999999999997,7.3,0.03,0.31,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202109,LU,med_prof,49,indication,413120,1327,0.3,0.022,2.1999999999999997,6.800000000000001,0.01,0.32,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202110,LU,med_prof,50,indication,413120,1377,0.3,0.123,12.3,6.9,0.01,0.33,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202111,LU,med_prof,322,indication,413120,1699,0.4,0.123,12.3,7.5,0.08,0.41,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202112,LU,med_prof,562,indication,413120,2261,0.5,0.223,22.3,9,0.14,0.55,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202113,LU,med_prof,602,indication,413120,2863,0.7,0.141,14.099999999999998,9.700000000000001,0.15,0.69,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202114,LU,med_prof,841,indication,413120,3704,0.9,0.19,19,10.9,0.2,0.9,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202115,LU,med_prof,785,indication,413120,4489,1.1,0.22,22,12,0.19,1.09,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202116,LU,med_prof,800,indication,413120,5289,1.3,0.116,11.600000000000001,11.899999999999999,0.19,1.28,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202117,LU,med_prof,513,indication,413120,5802,1.4,0.191,19.1,12.3,0.12,1.4,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202118,LU,med_prof,883,indication,413120,6685,1.6,0.13,13,12.4,0.21,1.62,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202119,LU,med_prof,211,indication,413120,6896,1.7,0.032,3.2,11.4,0.05,1.67,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202120,LU,med_prof,317,indication,413120,7213,1.7,0.037,3.6999999999999997,10.5,0.08,1.75,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202121,LU,med_prof,310,indication,413120,7523,1.8,0.022,2.1999999999999997,9,0.08,1.82,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202122,LU,med_prof,1053,indication,413120,8576,2.1,0.069,6.9,8.7,0.25,2.08,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202123,LU,med_prof,1294,indication,413120,9870,2.4,0.072,7.199999999999999,8.5,0.31,2.39,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,LU,med_prof,290,indication,413120,10160,2.5,0.016,1.6,7.6,0.07,2.46,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,LU,med_prof,162,indication,413120,10322,2.5,0.012,1.2,7.000000000000001,0.04,2.5,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,LU,med_prof,99,indication,413120,10421,2.5,0.007,0.7000000000000001,6.5,0.02,2.52,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,LU,med_prof,117,indication,413120,10538,2.6,0.012,1.2,6.2,0.03,2.55,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202128,LU,med_prof,159,indication,413120,10697,2.6,0.017,1.7000000000000002,5.8999999999999995,0.04,2.59,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202129,LU,med_prof,288,indication,413120,10985,2.7,0.026,2.6,5.7,0.07,2.66,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202130,LU,med_prof,135,indication,413120,11120,2.7,0.024,2.4,5.6000000000000005,0.03,2.69,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202131,LU,med_prof,193,indication,413120,11313,2.7,0.031,3.1,5.6000000000000005,0.05,2.74,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202132,LU,med_prof,100,indication,413120,11413,2.8,0.03,3,5.5,0.02,2.76,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202133,LU,med_prof,58,indication,413120,11471,2.8,0.024,2.4,5.5,0.01,2.78,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202134,LU,med_prof,90,indication,413120,11561,2.8,0.023,2.3,5.4,0.02,2.8,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202135,LU,med_prof,61,indication,413120,11622,2.8,0.022,2.1999999999999997,5.4,0.01,2.81,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202136,LU,med_prof,138,indication,413120,11760,2.8,0.031,3.1,5.3,0.03,2.85,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202137,LU,med_prof,95,indication,413120,11855,2.9,0.019,1.9,5.3,0.02,2.87,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202138,LU,med_prof,122,indication,413120,11977,2.9,0.024,2.4,5.2,0.03,2.9,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202139,LU,med_prof,104,indication,413120,12081,2.9,0.02,2,5.1,0.03,2.92,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202140,LU,med_prof,118,indication,413120,12199,3,0.018,1.7999999999999998,5,0.03,2.95,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202052,LU,contact_vuln,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202053,LU,contact_vuln,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202101,LU,contact_vuln,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202102,LU,contact_vuln,0,indication,413120,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202103,LU,contact_vuln,0,indication,413120,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202104,LU,contact_vuln,1,indication,413120,1,0,0.001,0.1,0.1,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202105,LU,contact_vuln,3,indication,413120,4,0,0.001,0.1,0.1,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202106,LU,contact_vuln,21,indication,413120,25,0,0.006,0.6,0.3,0.01,0.01,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202107,LU,contact_vuln,27,indication,413120,52,0,0.007,0.7000000000000001,0.4,0.01,0.01,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202108,LU,contact_vuln,55,indication,413120,107,0,0.01,1,0.6,0.01,0.03,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202109,LU,contact_vuln,14,indication,413120,121,0,0.006,0.6,0.6,0,0.03,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202110,LU,contact_vuln,3,indication,413120,124,0,0.007,0.7000000000000001,0.6,0,0.03,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
